 ,0,900,1800,2700,3600,4500,5400,6300,7200,8100,9000,9900,10800,11700,12600,13500,14400,15300,16200,17100,18000,18900,19800,20700,21600,22500,23400,24300,25200,26100,27000,27900,28800,29700,30600,31500,32400,33300,34200,35100,36000,36900,37800,38700,39600,40500,41400,42300,43200,44100,45000,45900,46800,47700,48600,49500,50400,51300,52200,53100,54000,54900,55800,56700,57600,58500,59400,60300,61200,62100,63000,63900,64800,65700,66600,67500,68400,69300,70200,71100,72000,72900,73800,74700,75600,76500,77400,78300,79200,80100,81000,81900,82800,83700,84600,85500,86400
J-812,0.76458,0.773787,0.78202,0.789426,0.799125,0.805749,0.812047,0.815061,0.821274,0.826484,0.831596,0.836636,0.841606,0.846534,0.851365,0.856494,0.86194,0.868308,0.874483,0.88188,0.88718,0.894706,0.91333,0.919795,0.919866,0.926141,0.931775,0.937308,0.833693,0.844453,0.845071,0.844677,0.842564,0.84952,0.85677,0.864183,0.870223,0.878109,0.885975,0.893826,0.90102,0.908985,0.916933,0.924882,0.932817,0.940763,0.948701,0.956652,0.96496,0.972896,0.980843,0.988799,0.997737,1.00558,1.01344,1.02133,1.02956,1.03742,1.04529,1.05318,1.06108,1.06901,1.07693,1.08488,0.655637,0.4496,0.607416,0.558842,0.506669,0.471128,0.450284,0.440378,0.437051,0.440892,0.446014,0.451982,0.453229,0.459888,0.466881,0.473983,0.479616,0.486888,0.494219,0.501622,0.511762,0.519406,0.526997,0.534556,0.568877,0.577905,0.585738,0.593087,0.616433,0.624504,0.717615,0.715176,0.709681
J-813,0.179719,0.194219,0.207419,0.219646,0.230237,0.240734,0.250531,0.154943,0.156533,0.157882,0.158888,0.159657,0.160241,0.160568,0.160949,0.162389,0.16534,0.168985,0.172907,0.176173,0.180563,0.184922,0.195456,0.211943,0.219242,0.227955,0.235572,0.243413,0.0747876,0.0952217,0.114669,0.131154,0.157756,0.174458,0.190333,0.20532,0.222418,0.236625,0.250036,0.26266,0.275699,0.287525,0.298829,0.309722,0.320274,0.330532,0.340561,0.350386,0.359631,0.369036,0.378324,0.387522,0.396033,0.404407,0.412807,0.42124,0.429445,0.437676,0.445962,0.454311,0.4627,0.471128,0.479605,0.488113,-1.91073,-2.29549,-0.377672,-0.372171,-0.418946,-0.438514,-0.437662,-0.433512,-0.425075,-0.413399,-0.401955,-0.3908,-0.381149,-0.370811,-0.359919,-0.349559,-0.339517,-0.329188,-0.319268,-0.309601,-0.29977,-0.290307,-0.280887,-0.271502,-0.255575,-0.240516,-0.228011,-0.217172,-0.199058,-0.186772,0.0120554,0.02616,-8.97E-05
J-814,0.181645,0.196134,0.209317,0.22153,0.23211,0.242596,0.252379,0.156619,0.158237,0.159598,0.160636,0.161422,0.162037,0.162407,0.162768,0.164156,0.167085,0.170703,0.174614,0.177858,0.182246,0.186601,0.197179,0.213663,0.220974,0.22969,0.237331,0.245184,0.0772102,0.0976183,0.117042,0.133531,0.160159,0.176897,0.192783,0.207783,0.224885,0.239109,0.252513,0.265125,0.278155,0.289965,0.301259,0.312146,0.32269,0.332947,0.342972,0.352786,0.36203,0.371437,0.380725,0.389908,0.398414,0.40679,0.415192,0.423621,0.431827,0.440067,0.448355,0.456691,0.465089,0.473513,0.481992,0.490503,-1.91865,-2.3036,-0.376313,-0.370345,-0.417272,-0.436933,-0.436096,-0.431953,-0.42353,-0.411837,-0.400377,-0.389215,-0.379549,-0.369208,-0.358309,-0.347953,-0.337887,-0.327553,-0.317632,-0.307957,-0.298125,-0.288656,-0.279229,-0.269831,-0.253888,-0.238822,-0.226301,-0.215461,-0.197313,-0.185002,0.0140904,0.0281938,0.00183769
J-815,0.790221,0.799364,0.807529,0.81485,0.824302,0.830826,0.837026,0.840433,0.84654,0.851737,0.856831,0.861842,0.866803,0.871703,0.876521,0.881612,0.887129,0.893478,0.899622,0.906961,0.912458,0.919952,0.938615,0.945088,0.945575,0.951843,0.957499,0.963045,0.859887,0.870887,0.871519,0.871066,0.869538,0.876438,0.883629,0.890984,0.897191,0.905027,0.91284,0.920633,0.927856,0.935767,0.943662,0.951541,0.95943,0.967307,0.975194,0.983081,0.991278,0.99915,1.00703,1.01493,1.02369,1.03147,1.03927,1.04708,1.05521,1.063,1.0708,1.07862,1.08645,1.09431,1.10216,1.11003,0.688883,0.489737,0.633898,0.584239,0.533367,0.498589,0.478314,0.468858,0.466031,0.469926,0.475061,0.481004,0.482641,0.489256,0.496188,0.503254,0.508959,0.516178,0.523473,0.530835,0.540739,0.548341,0.555886,0.563394,0.595848,0.604813,0.612582,0.619901,0.642177,0.65019,0.743705,0.740956,0.735449
J-816,0.53063,0.530768,0.531159,0.532238,0.53063,0.533423,0.536419,0.45624,0.470706,0.4847,0.497396,0.508824,0.519069,0.528208,0.536286,0.54344,0.551435,0.55715,0.562118,0.542445,0.54789,0.548691,0.515948,0.520144,0.529425,0.534192,0.538984,0.544035,0.202267,0.205035,0.225809,0.248591,0.324035,0.341392,0.358438,0.37549,0.408133,0.423159,0.437641,0.451605,0.47155,0.484358,0.496783,0.50884,0.520535,0.53189,0.542951,0.553726,0.561032,0.571297,0.581322,0.591152,0.592729,0.602308,0.611656,0.620811,0.626825,0.635702,0.64445,0.653088,0.661646,0.670142,0.678594,0.687013,-2.22039,-3.03785,-0.788092,-0.678457,-0.601478,-0.514623,-0.436774,-0.370437,-0.308316,-0.256043,-0.214438,-0.180865,-0.14289,-0.118811,-0.0976009,-0.079639,-0.060783,-0.0462665,-0.0330996,-0.0209891,-0.0154934,-0.00496091,0.005312,0.0153589,-0.00124959,0.00776612,0.0169796,0.0263721,0.0373409,0.0482042,0.224294,0.189371,0.158056
J-817,0.543431,0.543473,0.543771,0.544768,0.543084,0.545806,0.548732,0.469088,0.483585,0.497593,0.510303,0.521751,0.532002,0.541165,0.549258,0.556418,0.564433,0.570155,0.575146,0.555542,0.56102,0.561866,0.529507,0.533807,0.543149,0.548001,0.552846,0.557982,0.216419,0.219182,0.239895,0.262613,0.337966,0.355262,0.37225,0.389251,0.421848,0.436823,0.451264,0.465185,0.485075,0.497855,0.510245,0.522258,0.533915,0.545245,0.556267,0.567015,0.574291,0.584526,0.594535,0.604329,0.605885,0.615448,0.624769,0.633897,0.639894,0.648749,0.657477,0.666088,0.674619,0.683095,0.691526,0.699926,-2.20215,-3.02241,-0.776501,-0.666738,-0.589601,-0.502601,-0.424651,-0.358216,-0.296039,-0.243705,-0.202055,-0.16844,-0.130445,-0.106357,-0.0851218,-0.0671423,-0.0482739,-0.0337492,-0.0205663,-0.00843856,-0.00292366,0.0076341,0.0179271,0.0279949,0.0114737,0.0205604,0.0298298,0.0392691,0.050352,0.0612913,0.238124,0.203142,0.171746
J-818,0.925868,0.932538,0.938685,0.944346,0.948163,0.952986,0.957417,0.964152,0.969599,0.975675,0.981557,0.987231,0.992704,0.997993,1.00308,1.00797,1.01372,1.01822,1.02255,0.582832,0.703315,0.708352,0.666452,0.668135,0.752799,0.753643,0.754971,0.756907,0.658345,0.65546,0.677067,0.701523,0.868638,0.886893,0.904769,0.921955,0.985068,0.999916,1.01424,1.02801,1.06044,1.07298,1.08515,1.09695,1.10841,1.11954,1.13035,1.14089,1.14186,1.15208,1.162,1.17167,1.15747,1.16681,1.1759,1.18481,1.18463,1.19326,1.20174,1.21014,1.21843,1.22668,1.23485,-0.166098,-0.675144,-1.23752,-0.305688,-0.179585,-0.058937,0.0310586,0.108428,0.175051,0.284213,0.336445,0.377953,0.41146,0.500982,0.523884,0.54466,0.562639,0.595557,0.60998,0.6233,0.635624,0.618644,0.62971,0.640411,0.650812,0.354864,0.366161,0.376941,0.387045,0.200181,0.212253,0.540382,0.509199,0.434625
J-819,0.622612,0.626297,0.629729,0.632864,0.641772,0.644328,0.646663,0.652352,0.660274,0.664917,0.669353,0.673575,0.677614,0.681451,0.685095,0.688552,0.688368,0.691521,0.694507,0.46462,0.595596,0.601954,0.630589,0.631401,0.727414,0.727016,0.727349,0.728204,0.627756,0.624012,0.645884,0.671083,0.848136,0.866977,0.885374,0.903039,0.969825,0.985059,0.999712,1.01379,1.04782,1.06063,1.07303,1.08504,1.09667,1.10797,1.11896,1.12964,1.13011,1.14044,1.15049,1.16027,1.14461,1.15404,1.1632,1.17217,1.1715,1.18019,1.18873,1.19716,1.20551,1.21378,1.22202,-0.00841318,-0.667916,-1.1125,-0.2979,-0.177852,-0.0566932,0.0301184,0.104845,0.170231,0.283659,0.333479,0.373107,0.405121,0.501788,0.523746,0.54368,0.561128,0.59592,0.609892,0.622933,0.634998,0.614271,0.625057,0.635485,0.645665,0.319968,0.330624,0.340849,0.350572,0.147046,0.158376,0.495326,0.465528,0.377134
J-82,0.463123,0.470161,0.476845,0.483124,0.488362,0.493981,0.49931,0.504591,0.510506,0.516639,0.522547,0.528231,0.53372,0.538999,0.544083,0.54899,0.554278,0.558833,0.563226,0.436,0.489813,0.493259,0.428334,0.428535,0.496168,0.496014,0.496355,0.497375,0.334172,0.331333,0.353592,0.378731,0.504754,0.523647,0.542107,0.559848,0.609976,0.625364,0.640167,0.654411,0.681764,0.69477,0.707354,0.719567,0.731413,0.742919,0.754099,0.765002,0.76901,0.779536,0.789778,0.799757,0.792795,0.802387,0.811728,0.820885,0.823563,0.832438,0.841164,0.849797,0.858334,0.866819,0.875249,-0.550566,-1.026,-1.62987,-0.683643,-0.556843,-0.447528,-0.357248,-0.279591,-0.21291,-0.122422,-0.0699935,-0.0283727,0.00516375,0.0724517,0.0954316,0.116246,0.134208,0.161063,0.175469,0.18876,0.201033,0.193772,0.204708,0.215256,0.225528,0.0327539,0.0435007,0.0537552,0.063361,-0.0596728,-0.0484096,0.283687,0.252855,0.190466
J-820,0.421268,0.434851,0.44805,0.460894,0.462106,0.474296,0.486161,0.498512,0.504568,0.516266,0.52773,0.538969,0.549999,0.560799,0.571397,0.581802,0.599131,0.609135,0.61894,0.603455,0.809942,0.815397,0.779311,0.781271,0.882286,0.883287,0.884852,0.886968,0.799233,0.796091,0.817247,0.841378,1.01869,1.0367,1.05432,1.0713,1.13821,1.15284,1.16695,1.18054,1.21448,1.22684,1.23884,1.25046,1.26174,1.2727,1.28337,1.29375,1.29371,1.30378,1.31356,1.3231,1.30662,1.31583,1.3248,1.33358,1.33249,1.34101,1.34937,1.35764,1.36581,1.37392,1.38197,0.0665939,-0.527171,-1.01414,-0.139809,-0.0166196,0.106131,0.194652,0.270626,0.336794,0.451296,0.502458,0.543148,0.576048,0.673088,0.695567,0.715991,0.733769,0.768763,0.783014,0.796256,0.808518,0.787945,0.798997,0.809669,0.82007,0.493544,0.505001,0.515924,0.526249,0.325093,0.337251,0.665802,0.634687,0.542691
J-821,0.21765,0.222373,0.227087,0.232854,0.240385,0.250017,0.259493,0.201241,0.216479,0.230271,0.24298,0.254656,0.265364,0.275203,0.284164,0.292375,0.30002,0.307133,0.313605,0.320105,0.325248,0.329826,0.350453,0.356717,0.361988,0.368238,0.374254,0.380264,0.0472321,0.0507817,0.0698264,0.0906105,0.14275,0.158791,0.174639,0.191302,0.216077,0.231257,0.24618,0.260501,0.277222,0.290364,0.303073,0.315382,0.327301,0.338864,0.350104,0.361061,0.370199,0.380616,0.390814,0.400806,0.406911,0.416623,0.426102,0.435402,0.443195,0.452215,0.461106,0.469886,0.478604,0.487266,0.495884,0.504473,-3.74397,-4.50041,-0.891801,-0.791417,-0.729857,-0.653199,-0.582438,-0.522011,-0.476545,-0.427444,-0.388192,-0.356391,-0.334985,-0.311729,-0.291357,-0.274109,-0.259964,-0.245924,-0.233209,-0.221493,-0.20959,-0.199354,-0.189344,-0.179536,-0.163604,-0.152722,-0.142006,-0.131816,-0.114302,-0.102846,0.0921156,0.0626226,0.0478808
J-822,5.84057,5.79725,5.75391,5.7108,5.63459,5.59267,5.55138,5.62546,5.58842,5.56798,5.54636,5.52387,5.5008,5.47731,5.45353,5.42973,5.42546,5.40317,5.38094,5.0832,5.04281,4.96792,3.78693,3.81853,4.01898,4.0396,4.06481,4.08595,4.2133,4.19845,4.20819,4.21909,4.50397,4.50937,4.51548,4.52204,4.62142,4.62663,4.63211,4.63774,4.68202,4.68714,4.69234,4.69761,4.70291,4.7082,4.71348,4.71872,4.70482,4.71046,4.716,4.72142,4.6787,4.68465,4.69039,4.69593,4.68332,4.68891,4.69436,4.69966,4.70487,4.70999,3.71617,3.59256,3.05249,2.69524,3.49861,3.58738,3.72461,3.78948,3.84977,3.90321,4.07651,4.1169,4.15011,4.17796,4.35523,4.3728,4.38948,4.40498,4.46201,4.4746,4.48693,4.4988,4.44101,4.45382,4.46622,4.47833,3.8186,3.84594,3.86936,3.88791,3.51172,3.53689,3.81838,3.79585,3.61995
J-823,0.223092,0.227782,0.232473,0.238035,0.245371,0.254889,0.264259,0.206003,0.221242,0.235044,0.24777,0.259464,0.270189,0.280057,0.289035,0.297268,0.304942,0.312079,0.318566,0.325125,0.330341,0.33496,0.355759,0.362194,0.36764,0.373964,0.38008,0.386201,0.053037,0.0563617,0.0753732,0.0961822,0.148312,0.164376,0.18022,0.196736,0.221582,0.236571,0.251433,0.265719,0.282404,0.295492,0.308143,0.320396,0.332269,0.343778,0.354964,0.365865,0.374934,0.385302,0.395432,0.405363,0.411388,0.421052,0.430479,0.439718,0.447443,0.456404,0.465231,0.473956,0.4826,0.491183,0.499727,-3.0417,-3.29708,-4.07568,-0.885285,-0.788674,-0.726522,-0.649903,-0.579967,-0.520036,-0.474886,-0.426511,-0.387881,-0.356585,-0.335289,-0.31241,-0.292325,-0.275247,-0.26119,-0.247283,-0.234675,-0.223039,-0.211266,-0.201105,-0.191174,-0.181421,-0.166254,-0.155548,-0.144988,-0.13493,-0.117861,-0.106546,0.0954252,0.0678583,0.0515358
J-824,0.476511,0.484632,0.492359,0.499712,0.508068,0.514752,0.521128,0.528841,0.536756,0.543863,0.550801,0.557545,0.564127,0.570528,0.576764,0.582825,0.588043,0.593793,0.599391,0.369219,0.513844,0.517527,0.453011,0.453579,0.526807,0.526818,0.52736,0.528561,0.390317,0.387843,0.409829,0.434671,0.582035,0.600869,0.619265,0.636942,0.694941,0.710321,0.725122,0.739352,0.769958,0.782957,0.795573,0.807791,0.81966,0.831174,0.84238,0.853293,0.855733,0.866271,0.876544,0.886552,0.875501,0.885115,0.89449,0.903668,0.904828,0.913723,0.922478,0.931133,0.939697,0.948202,0.956667,-0.425067,-0.962033,-1.50439,-0.588522,-0.463721,-0.349232,-0.260001,-0.183368,-0.117186,-0.0168203,0.0349693,0.0760775,0.109212,0.188893,0.211635,0.232227,0.250045,0.280258,0.294539,0.307744,0.319926,0.306937,0.317795,0.328272,0.338477,0.0890208,0.0996556,0.109827,0.11936,-0.0241362,-0.012898,0.316732,0.285682,0.218738
J-825,0.299046,0.301327,0.303722,0.306246,0.309875,0.312645,0.315539,0.294349,0.303422,0.311515,0.319015,0.325977,0.332449,0.338476,0.344072,0.349292,0.353641,0.358401,0.362876,0.400272,0.400751,0.400833,0.306316,0.306844,0.340397,0.340677,0.341514,0.343068,0.119467,0.116989,0.139302,0.16444,0.241029,0.259955,0.278436,0.296207,0.329712,0.345156,0.360035,0.374334,0.394847,0.407932,0.420609,0.432899,0.444826,0.456412,0.467669,0.478643,0.486154,0.496773,0.507092,0.517154,0.51916,0.528779,0.538175,0.54737,0.553446,0.562339,0.571124,0.579786,0.588382,0.596922,0.605416,-0.774695,-1.18436,-1.87302,-0.977484,-0.848744,-0.750634,-0.659604,-0.581531,-0.514307,-0.44477,-0.392135,-0.350362,-0.316721,-0.275372,-0.252371,-0.231517,-0.213518,-0.193775,-0.179341,-0.166,-0.153699,-0.14917,-0.138274,-0.127735,-0.11747,-0.18987,-0.179259,-0.169143,-0.159714,-0.210321,-0.199185,0.143524,0.111855,0.0782597
J-826,0.386606,0.395107,0.403051,0.410526,0.417809,0.424499,0.43082,0.435927,0.442818,0.44942,0.45578,0.461891,0.467793,0.47347,0.478927,0.484168,0.489209,0.494077,0.498775,0.437006,0.495785,0.497649,0.389568,0.389527,0.44389,0.442829,0.44254,0.442834,0.24982,0.246184,0.268519,0.294235,0.411277,0.430615,0.449473,0.467562,0.514688,0.530333,0.545374,0.559822,0.585933,0.599093,0.611823,0.624159,0.636105,0.6477,0.658964,0.669925,0.674703,0.685288,0.69557,0.705587,0.700548,0.710157,0.719525,0.728686,0.732089,0.740948,0.749677,0.758292,0.766838,0.775303,0.783714,-0.440124,-1.0887,-1.55883,-0.751154,-0.631152,-0.527653,-0.440918,-0.366221,-0.300865,-0.216136,-0.166403,-0.126893,-0.0949863,-0.0325357,-0.0106056,0.00927932,0.0267099,0.0521409,0.0660771,0.079087,0.091107,0.0855155,0.0961777,0.106504,0.116569,-0.0555577,-0.0453906,-0.0356113,-0.0263023,-0.132319,-0.121536,0.218764,0.189027,0.136047
J-827,0.148285,0.154178,0.160043,0.166844,0.176478,0.187497,0.198292,0.139198,0.155054,0.169146,0.182165,0.19417,0.205211,0.215407,0.224731,0.233303,0.2409,0.248399,0.255239,0.267078,0.272014,0.277428,0.313007,0.319733,0.323495,0.33002,0.336292,0.342506,0.0122543,0.015648,0.0343034,0.0547446,0.10056,0.116386,0.132038,0.148499,0.171205,0.186225,0.201161,0.215518,0.231344,0.24451,0.257242,0.269553,0.281482,0.293056,0.304294,0.31524,0.324818,0.335241,0.345422,0.355407,0.362641,0.372356,0.381826,0.391115,0.39933,0.408339,0.417219,0.425989,0.434694,0.443326,0.451937,0.460506,-3.65138,-4.44449,-0.928324,-0.831865,-0.7724,-0.696921,-0.627475,-0.568022,-0.525852,-0.477562,-0.43896,-0.407672,-0.389765,-0.36686,-0.346776,-0.329731,-0.316645,-0.302762,-0.290172,-0.278572,-0.265311,-0.25516,-0.245229,-0.235487,-0.209573,-0.198567,-0.187777,-0.17754,-0.155904,-0.14447,0.0642967,0.0364,0.0245228
J-828,0.104107,0.115134,0.125387,0.135091,0.143674,0.152446,0.160851,0.107157,0.111065,0.115065,0.118941,0.122753,0.126565,0.130398,0.13422,0.138401,0.143726,0.149062,0.154386,0.160219,0.166742,0.172933,0.187731,0.201829,0.208842,0.216797,0.224439,0.23233,0.0807267,0.101464,0.115274,0.126055,0.144751,0.15678,0.168251,0.179302,0.192244,0.202938,0.21327,0.223315,0.234007,0.243803,0.253419,0.26287,0.272195,0.281408,0.290541,0.299593,0.308231,0.317152,0.32604,0.334884,0.343092,0.35154,0.360024,0.368527,0.376806,0.385229,0.393695,0.402205,0.410733,0.419313,0.42792,0.436546,-1.50521,-1.84495,-0.31149,-0.31739,-0.372062,-0.400157,-0.407507,-0.403121,-0.396609,-0.386301,-0.37618,-0.366164,-0.357732,-0.348178,-0.338001,-0.327831,-0.318,-0.308015,-0.298377,-0.288925,-0.279075,-0.269736,-0.260427,-0.251163,-0.234855,-0.220313,-0.207994,-0.197018,-0.179501,-0.167409,-0.00635085,0.0076782,-0.0216677
J-829,0.150353,0.156227,0.162079,0.168822,0.178404,0.189392,0.20016,0.140727,0.15663,0.170753,0.183804,0.195836,0.206905,0.217124,0.226469,0.235063,0.24267,0.250181,0.257038,0.26886,0.273809,0.279235,0.315053,0.321819,0.325611,0.332154,0.338444,0.344679,0.0144222,0.0177698,0.0364075,0.0568464,0.102618,0.118437,0.134084,0.150508,0.173218,0.188188,0.203099,0.21744,0.233256,0.246405,0.259117,0.271414,0.283331,0.294883,0.306121,0.317054,0.326611,0.337009,0.347191,0.357162,0.364377,0.374072,0.383541,0.392815,0.40101,0.410004,0.41886,0.427628,0.436306,0.444933,0.45352,-3.33008,-3.55191,-4.35431,-0.926451,-0.830663,-0.771031,-0.695508,-0.626187,-0.566792,-0.524686,-0.476516,-0.438023,-0.406833,-0.388957,-0.366122,-0.346088,-0.329077,-0.316006,-0.302152,-0.28959,-0.277992,-0.264751,-0.25461,-0.244694,-0.23497,-0.20912,-0.198145,-0.187381,-0.177156,-0.15556,-0.144161,0.0656266,0.0381074,0.025925
J-83,0.878695,0.884829,0.89061,0.895905,0.899767,0.904242,0.908328,0.914635,0.91991,0.925623,0.931144,0.936467,0.941599,0.946525,0.951275,0.955838,0.960997,0.965177,0.969187,0.515556,0.640531,0.645012,0.594182,0.59538,0.678488,0.678869,0.679797,0.681328,0.580578,0.577747,0.599542,0.624227,0.791518,0.810021,0.828114,0.845512,0.908822,0.923889,0.938392,0.952356,0.984946,0.997675,1.01002,1.02198,1.0336,1.04486,1.05583,1.06651,1.06763,1.07795,1.08801,1.09782,1.08376,1.09319,1.10238,1.11138,1.11132,1.12005,1.12862,1.1371,1.1455,1.15383,1.16211,-0.213146,-0.746237,-1.29094,-0.377881,-0.25286,-0.13274,-0.0433316,0.0334619,0.0998446,0.208821,0.260653,0.301827,0.335041,0.424715,0.447456,0.46807,0.485935,0.518879,0.533201,0.546445,0.558691,0.541481,0.552434,0.563029,0.573341,0.276648,0.287596,0.298057,0.307882,0.122145,0.133846,0.463635,0.432327,0.358458
J-830,0.876619,0.882826,0.888612,0.893925,0.897711,0.902196,0.906278,0.912606,0.917851,0.923549,0.929053,0.934356,0.939473,0.944396,0.949116,0.953656,0.958832,0.962998,0.966969,0.51842,0.63597,0.640462,0.58951,0.590786,0.6751,0.675639,0.67665,0.678314,0.581179,0.578601,0.60037,0.624968,0.791947,0.810392,0.828431,0.84578,0.909042,0.924056,0.938538,0.952482,0.985062,0.997776,1.0101,1.02206,1.03365,1.04493,1.05589,1.06656,1.06767,1.078,1.08805,1.09785,1.08375,1.0932,1.1024,1.1114,1.11133,1.12005,1.12865,1.13715,1.14554,1.15389,1.16217,-0.254381,-0.752675,-1.32502,-0.383482,-0.257023,-0.136336,-0.0462036,0.0313148,0.0979248,0.207071,0.259434,0.301041,0.334578,0.424074,0.44703,0.46784,0.485811,0.518723,0.533131,0.546439,0.558731,0.541682,0.552696,0.563337,0.573682,0.278044,0.289095,0.299652,0.309515,0.122729,0.134499,0.463212,0.432386,0.358183
J-831,0.465289,0.472367,0.479059,0.485358,0.490618,0.496252,0.501595,0.506812,0.51276,0.518907,0.524827,0.530536,0.536041,0.541348,0.546456,0.551378,0.556688,0.561273,0.565693,0.436417,0.493031,0.496513,0.431887,0.432132,0.499854,0.49966,0.499986,0.50099,0.337253,0.334326,0.356575,0.381703,0.507713,0.526614,0.545068,0.562794,0.612913,0.628287,0.643095,0.657334,0.684664,0.697654,0.710253,0.722453,0.734282,0.745777,0.756964,0.767844,0.771857,0.782368,0.79261,0.802572,0.795627,0.805197,0.814545,0.823688,0.826361,0.835217,0.843938,0.852567,0.861091,0.869576,0.877995,-0.527558,-1.02052,-1.61039,-0.678056,-0.551959,-0.442941,-0.35299,-0.275686,-0.209112,-0.118729,-0.066546,-0.0251205,0.00826365,0.0755961,0.0984705,0.11921,0.137128,0.163985,0.178348,0.191618,0.203878,0.196554,0.207446,0.218001,0.228253,0.0351806,0.0458918,0.056131,0.0657233,-0.0574388,-0.0462095,0.286363,0.255152,0.192576
J-832,1.08484,1.10368,1.12231,1.14056,1.03557,1.05327,1.07065,1.08773,1.04028,1.05684,1.0731,1.0891,1.10483,1.1203,1.13552,1.1505,1.24301,1.25742,1.27162,1.41802,1.81429,1.82201,1.82792,1.83161,2.14835,2.15018,2.15269,2.15555,2.51292,2.5061,2.52631,2.55001,3.05684,3.07405,3.09093,3.10718,3.28307,3.29685,3.31014,3.32292,3.40114,3.41266,3.42383,3.43466,3.44517,3.45537,3.46526,3.47491,3.45214,3.46152,3.47063,3.47948,3.40594,3.41461,3.42301,3.43121,3.40842,3.41639,3.42421,3.4319,3.43949,3.44703,3.4545,2.28019,1.53753,1.242,2.02557,2.14311,2.3614,2.44662,2.52013,2.58451,2.8569,2.90584,2.94487,2.97651,3.26359,3.2851,3.30471,3.32197,3.40865,3.42246,3.4354,3.44742,3.34224,3.35326,3.36393,3.37432,2.19996,2.21231,2.2241,2.23528,1.52821,1.54158,1.85975,1.83078,1.54647
J-833,0.765784,0.77498,0.783217,0.790611,0.800303,0.806917,0.813206,0.81626,0.822474,0.827689,0.832799,0.83783,0.842811,0.847732,0.852568,0.857693,0.863143,0.869511,0.875686,0.883079,0.888376,0.895903,0.914526,0.920999,0.921079,0.927355,0.932998,0.938539,0.834777,0.845573,0.846189,0.845784,0.84366,0.850609,0.85785,0.865261,0.871297,0.879179,0.887042,0.89489,0.902077,0.910032,0.917983,0.925916,0.933853,0.94179,0.949731,0.957672,0.965976,0.973902,0.981845,0.989804,0.998735,1.00657,1.01443,1.02231,1.03055,1.0384,1.04626,1.05415,1.06205,1.06997,1.07789,1.08583,0.657057,0.45141,0.60844,0.559794,0.507688,0.472187,0.451381,0.441511,0.438187,0.442039,0.44717,0.453143,0.454385,0.461048,0.468043,0.475153,0.480786,0.488054,0.495393,0.502796,0.512934,0.520579,0.528177,0.535736,0.570063,0.579091,0.586934,0.594289,0.617636,0.625715,0.718519,0.716094,0.71064
J-834,0.237056,0.24076,0.244693,0.2488,0.25241,0.256827,0.261322,0.163938,0.178534,0.192047,0.204146,0.215014,0.224774,0.233549,0.241426,0.2485,0.254765,0.261185,0.266938,0.274028,0.277496,0.279802,0.240649,0.242326,0.258724,0.260695,0.26317,0.266489,0.0393992,0.0393428,0.0611957,0.0853802,0.141264,0.15972,0.177751,0.195101,0.221824,0.237039,0.251722,0.265895,0.283644,0.296671,0.309311,0.321588,0.333513,0.345117,0.356414,0.367427,0.376309,0.387022,0.397441,0.407604,0.413326,0.42298,0.432426,0.441681,0.449164,0.458128,0.466975,0.475724,0.4844,0.493029,0.501625,0.510185,-1.18735,-1.98226,-1.12536,-0.987677,-0.887901,-0.793293,-0.712168,-0.643674,-0.579105,-0.524299,-0.480876,-0.445956,-0.412963,-0.389282,-0.367777,-0.349354,-0.331867,-0.31709,-0.303521,-0.291009,-0.282101,-0.271038,-0.260363,-0.249996,-0.276879,-0.26599,-0.255701,-0.246253,-0.260681,-0.249278,0.0916177,0.0591939,0.040237
J-835,0.154334,0.168705,0.181825,0.194012,0.205042,0.215553,0.225379,0.129709,0.131855,0.133671,0.135763,0.138087,0.140665,0.143439,0.146339,0.149644,0.153867,0.158521,0.163251,0.168107,0.173303,0.178395,0.192594,0.209941,0.217672,0.227332,0.236038,0.245044,0.0709249,0.089371,0.107101,0.122019,0.145664,0.159908,0.173529,0.186614,0.201614,0.214036,0.225968,0.237441,0.24948,0.260526,0.271277,0.281753,0.291992,0.30203,0.31189,0.321602,0.330871,0.340267,0.349567,0.358787,0.367551,0.376049,0.384559,0.393098,0.401489,0.409844,0.418244,0.426696,0.435191,0.443713,0.452287,0.460889,-2.1125,-2.4955,-0.386286,-0.371489,-0.419668,-0.440271,-0.439298,-0.435356,-0.426974,-0.415148,-0.403574,-0.392281,-0.382546,-0.372182,-0.361236,-0.35084,-0.34074,-0.33037,-0.320425,-0.310736,-0.300864,-0.291349,-0.281887,-0.272456,-0.256033,-0.240412,-0.227301,-0.215903,-0.195687,-0.181869,0.0108588,0.0236025,-0.00448204
